date,time,tempC,windspeed,rainfall,humidity,pressure,cloudcover
2019-01-21,21,6,8,0.0,32,1012,4
2019-01-22,00,4,8,0.0,33,1011,5
2019-01-22,03,4,9,0.0,39,1011,5
2019-01-22,06,3,11,0.0,44,1011,7
2019-01-22,09,5,15,0.0,42,1012,29
2019-01-22,12,9,18,0.0,35,1012,13
2019-01-22,15,10,13,0.0,29,1012,20
2019-01-22,18,7,14,0.0,29,1014,24
2019-01-22,21,5,14,0.0,32,1016,17
2019-01-23,00,4,13,0.0,39,1016,10
2019-01-23,03,3,12,0.0,41,1017,24
2019-01-23,06,3,8,0.0,41,1016,8
2019-01-23,09,6,3,0.0,41,1016,3
2019-01-23,12,10,13,0.0,40,1014,0
2019-01-23,15,13,21,0.0,36,1011,0
2019-01-23,18,12,15,0.0,37,1011,0
2019-01-23,21,8,17,0.0,36,1010,4
2019-01-24,00,7,17,0.0,41,1010,11
2019-01-24,03,5,15,0.0,46,1011,26
2019-01-24,06,4,19,0.0,43,1013,16
2019-01-24,09,5,34,0.0,36,1014,11
2019-01-24,12,8,25,0.0,26,1014,8
2019-01-24,15,9,25,0.0,24,1014,7
2019-01-24,18,6,25,0.0,29,1016,13
2019-01-24,21,4,23,0.0,32,1017,24
2019-01-25,00,4,22,0.0,33,1018,19
2019-01-25,03,3,19,0.0,33,1018,27
2019-01-25,06,3,16,0.0,36,1018,24
2019-01-25,09,5,17,0.0,33,1018,50
2019-01-25,12,7,15,0.0,28,1016,33
2019-01-25,15,8,8,0.0,28,1015,49
2019-01-25,18,7,10,0.0,40,1014,71
2019-01-25,21,6,11,0.0,53,1013,94
2019-01-26,00,6,5,0.0,56,1010,13
2019-01-26,03,5,8,0.0,55,1007,3
2019-01-26,06,2,17,0.0,64,1006,7
2019-01-26,09,5,22,0.0,56,1006,44
2019-01-26,12,8,27,0.0,25,1006,11
2019-01-26,15,7,38,0.0,21,1006,70
2019-01-26,18,4,34,0.0,28,1008,34
2019-01-26,21,3,36,0.0,33,1010,7
2019-01-27,00,2,33,0.0,40,1012,6
2019-01-27,03,2,30,0.0,40,1014,19
2019-01-27,06,2,26,0.0,39,1016,6
2019-01-27,09,5,24,0.0,32,1017,12
2019-01-27,12,8,30,0.0,26,1018,13
2019-01-27,15,10,29,0.0,25,1018,6
2019-01-27,18,8,23,0.0,28,1020,0
2019-01-27,21,7,12,0.0,32,1021,0
2019-01-28,00,5,3,0.0,33,1021,11
2019-01-28,03,4,1,0.0,38,1021,36
2019-01-28,06,3,4,0.0,43,1019,81
2019-01-28,09,6,3,0.0,38,1017,86
2019-01-28,12,12,25,0.0,22,1014,46
2019-01-28,15,14,36,0.0,23,1011,8
2019-01-28,18,9,30,0.0,35,1010,5
2019-01-28,21,7,18,0.0,40,1010,11
2019-01-29,00,6,14,0.0,43,1011,8
2019-01-29,03,4,27,0.0,42,1013,11
2019-01-29,06,3,33,0.0,35,1016,5
2019-01-29,09,6,31,0.0,31,1018,6
2019-01-29,12,9,35,0.0,25,1018,4
2019-01-29,15,10,33,0.0,24,1018,3
2019-01-29,18,7,26,0.0,29,1021,0
2019-01-29,21,6,21,0.0,34,1024,0
2019-01-30,00,5,10,0.0,40,1025,0
2019-01-30,03,5,5,0.0,44,1026,2
2019-01-30,06,3,4,0.0,45,1027,3
2019-01-30,09,5,6,0.0,42,1026,12
2019-01-30,12,9,7,0.0,31,1024,5
2019-01-30,15,10,19,0.0,46,1022,10
2019-01-30,18,9,17,0.0,58,1022,2
2019-01-30,21,4,10,0.0,64,1021,12
2019-01-31,00,7,9,0.0,65,1019,7
2019-01-31,03,5,7,0.0,61,1017,10
2019-01-31,06,3,8,0.0,58,1015,20
2019-01-31,09,6,4,0.0,45,1013,31
2019-01-31,12,9,7,0.0,43,1009,63
2019-01-31,15,10,9,0.0,40,1007,82
2019-01-31,18,9,7,0.3,56,1005,92
2019-01-31,21,5,19,2.8,70,1004,100
2019-02-01,00,4,21,1.0,64,1005,81
2019-02-01,03,4,25,0.0,43,1007,75
2019-02-01,06,3,33,0.0,38,1010,11
2019-02-01,09,5,33,0.0,32,1012,2
2019-02-01,12,8,29,0.0,24,1012,6
2019-02-01,15,8,24,0.0,23,1012,9
2019-02-01,18,5,21,0.0,28,1015,46
2019-02-01,21,3,18,0.0,33,1017,21
2019-02-02,00,3,12,0.0,36,1018,4
2019-02-02,03,5,3,0.0,38,1018,0
2019-02-02,06,5,6,0.0,46,1019,0
2019-02-02,09,8,3,0.0,47,1020,0
2019-02-02,12,12,5,0.0,32,1018,0
2019-02-02,15,13,9,0.0,28,1018,0
2019-02-02,18,11,6,0.0,38,1020,3
2019-02-02,21,8,7,0.0,45,1022,33
2019-02-03,00,9,9,0.0,46,1023,2
2019-02-03,03,6,9,0.0,47,1023,1
2019-02-03,06,4,8,0.0,53,1022,5
2019-02-03,09,8,6,0.0,47,1022,1
2019-02-03,12,13,7,0.0,36,1020,0
2019-02-03,15,13,18,0.0,37,1017,7
2019-02-03,18,12,19,0.0,51,1016,44
2019-02-03,21,10,12,0.0,63,1014,28
2019-02-04,00,11,23,0.0,71,1010,30
2019-02-04,03,13,33,0.0,76,1006,27
2019-02-04,06,14,30,0.0,78,1005,20
2019-02-04,09,15,16,0.0,62,1008,3
2019-02-04,12,18,21,0.0,35,1010,5
2019-02-04,15,16,18,0.0,28,1012,6
2019-02-04,18,12,31,0.0,31,1015,5
2019-02-04,21,9,22,0.0,36,1018,10
2019-02-05,00,7,18,0.0,38,1019,32
2019-02-05,03,6,15,0.0,38,1021,52
2019-02-05,06,6,10,0.0,37,1023,22
2019-02-05,09,7,11,0.0,35,1024,27
2019-02-05,12,8,14,0.0,34,1024,13
2019-02-05,15,8,17,0.0,41,1024,28
2019-02-05,18,8,14,0.0,57,1024,66
2019-02-05,21,8,9,0.0,67,1025,95
2019-02-06,00,7,8,0.0,67,1024,80
2019-02-06,03,7,15,0.0,65,1021,69
2019-02-06,06,6,13,0.1,66,1019,93
2019-02-06,09,7,13,1.3,71,1017,87
2019-02-06,12,8,10,2.5,70,1015,89
2019-02-06,15,9,3,1.0,69,1012,87
2019-02-06,18,12,5,0.0,68,1012,0
2019-02-06,21,9,4,0.0,68,1014,0
2019-02-07,00,8,1,0.0,61,1016,2
2019-02-07,03,6,1,0.0,57,1016,35
2019-02-07,06,7,4,0.0,59,1016,73
2019-02-07,09,9,5,0.0,58,1014,74
2019-02-07,12,15,8,0.0,37,1011,72
2019-02-07,15,18,23,0.0,36,1008,5
2019-02-07,18,14,21,0.0,43,1008,15
2019-02-07,21,12,16,0.0,51,1009,28
2019-02-08,00,12,15,0.0,54,1010,2
2019-02-08,03,8,19,0.0,45,1011,0
2019-02-08,06,6,18,0.0,41,1013,3
2019-02-08,09,6,23,0.0,35,1015,8
2019-02-08,12,7,19,0.0,30,1016,31
2019-02-08,15,7,16,0.0,26,1016,48
2019-02-08,18,5,8,0.0,28,1018,9
2019-02-08,21,4,11,0.0,28,1020,38
2019-02-09,00,4,15,0.0,28,1020,32
2019-02-09,03,3,11,0.0,31,1020,100
2019-02-09,06,2,15,0.3,45,1019,100
2019-02-09,09,2,13,0.5,65,1019,100
2019-02-09,12,3,18,0.7,73,1017,100
2019-02-09,15,4,19,0.2,75,1014,87
2019-02-09,18,3,7,0.1,75,1015,85
2019-02-09,21,3,23,0.2,76,1016,64
2019-02-10,00,2,19,0.2,77,1017,59
2019-02-10,03,3,19,0.0,72,1019,17
2019-02-10,06,1,23,0.0,52,1022,8
2019-02-10,09,3,19,0.0,39,1024,8
2019-02-10,12,6,23,0.0,35,1024,16
2019-02-10,15,7,19,0.0,31,1024,27
2019-02-10,18,5,13,0.0,33,1027,15
2019-02-10,21,4,9,0.0,40,1028,23
2019-02-11,00,3,13,0.0,43,1028,59
2019-02-11,03,2,12,0.0,49,1027,88
2019-02-11,06,2,14,0.0,49,1027,58
2019-02-11,09,2,15,0.2,50,1027,83
2019-02-11,12,4,13,0.2,60,1024,73
2019-02-11,15,6,15,0.2,63,1022,86
2019-02-11,18,6,12,0.0,73,1022,34
2019-02-11,21,4,6,0.0,77,1021,14
2019-02-12,00,4,10,0.0,81,1020,5
2019-02-12,03,3,11,0.0,68,1021,5
2019-02-12,06,4,26,0.0,49,1024,0
2019-02-12,09,6,28,0.0,38,1025,0
2019-02-12,12,9,13,0.0,30,1025,15
2019-02-12,15,9,10,0.0,30,1024,47
2019-02-12,18,8,10,0.0,31,1025,25
2019-02-12,21,6,14,0.0,34,1027,7
2019-02-13,00,4,18,0.0,39,1026,45
2019-02-13,03,4,12,0.0,39,1025,100
2019-02-13,06,3,13,0.0,46,1024,100
2019-02-13,09,5,7,0.0,46,1024,46
2019-02-13,12,9,13,0.0,35,1023,32
2019-02-13,15,9,12,0.0,35,1021,34
2019-02-13,18,7,10,0.0,48,1022,46
2019-02-13,21,6,12,0.1,41,1023,85
2019-02-14,00,6,23,0.2,44,1023,89
2019-02-14,03,3,19,0.0,48,1024,80
2019-02-14,06,2,20,0.0,44,1025,45
2019-02-14,09,4,21,0.0,34,1026,33
2019-02-14,12,6,20,0.0,27,1025,23
2019-02-14,15,8,14,0.0,24,1025,24
2019-02-14,18,6,8,0.0,26,1026,23
2019-02-14,21,4,15,0.0,30,1028,47
2019-02-15,00,3,17,0.0,35,1028,8
2019-02-15,03,3,12,0.0,37,1027,4
2019-02-15,06,2,9,0.0,37,1027,5
2019-02-15,09,3,9,0.0,36,1026,67
2019-02-15,12,6,11,0.0,44,1024,57
2019-02-15,15,7,23,0.0,57,1021,20
2019-02-15,18,8,16,0.0,69,1020,35
2019-02-15,21,5,9,0.0,70,1018,21
2019-02-16,00,4,9,0.0,70,1016,25
2019-02-16,03,3,5,0.0,71,1014,42
2019-02-16,06,4,9,0.0,68,1012,46
2019-02-16,09,5,10,0.0,47,1010,46
2019-02-16,12,10,10,0.0,34,1008,5
2019-02-16,15,12,12,0.0,31,1008,23
2019-02-16,18,10,23,0.0,31,1010,35
2019-02-16,21,7,25,0.0,36,1012,28
2019-02-17,00,5,21,0.0,39,1013,28
2019-02-17,03,4,24,0.0,38,1015,27
2019-02-17,06,4,24,0.0,36,1015,8
2019-02-17,09,6,23,0.0,30,1017,10
2019-02-17,12,9,17,0.2,22,1016,75
2019-02-17,15,10,10,0.0,19,1016,7
2019-02-17,18,11,4,0.0,20,1017,2
2019-02-17,21,6,18,0.0,30,1020,3
2019-02-18,00,5,15,0.0,35,1021,3
2019-02-18,03,5,12,0.0,38,1022,0
2019-02-18,06,6,8,0.0,40,1023,0
2019-02-18,09,9,6,0.0,34,1025,0
2019-02-18,12,12,5,0.0,30,1024,16
2019-02-18,15,13,13,0.0,35,1024,32
2019-02-18,18,11,18,0.0,47,1026,49
2019-02-18,21,9,13,0.0,54,1027,50
2019-02-19,00,10,5,0.0,56,1027,14
2019-02-19,03,7,3,0.0,56,1027,35
2019-02-19,06,6,4,0.0,51,1026,46
2019-02-19,09,8,4,0.0,49,1026,50
2019-02-19,12,12,14,0.0,61,1024,100
2019-02-19,15,13,23,0.0,67,1021,100
2019-02-19,18,11,24,0.6,74,1018,81
2019-02-19,21,11,17,0.5,80,1014,71
2019-02-20,00,11,12,0.2,80,1012,71
2019-02-20,03,11,3,0.0,83,1011,0
2019-02-20,06,9,9,0.0,79,1011,0
2019-02-20,09,11,10,0.0,62,1012,0
2019-02-20,12,15,12,0.0,51,1011,7
2019-02-20,15,16,19,0.0,58,1011,63
2019-02-20,18,15,18,0.0,68,1012,97
2019-02-20,21,13,6,1.5,73,1013,100
2019-02-21,00,11,22,0.6,78,1014,55
2019-02-21,03,9,23,0.0,56,1015,8
2019-02-21,06,8,29,0.0,44,1017,6
2019-02-21,09,9,32,0.0,35,1018,10
2019-02-21,12,12,21,0.0,29,1017,9
2019-02-21,15,13,13,0.0,25,1017,14
2019-02-21,18,12,6,0.0,28,1019,13
2019-02-21,21,10,7,0.0,34,1021,11
2019-02-22,00,8,2,0.0,45,1022,14
2019-02-22,03,7,9,0.0,49,1022,13
2019-02-22,06,7,9,0.0,46,1022,8
2019-02-22,09,8,9,0.0,42,1021,8
2019-02-22,12,11,9,0.0,40,1019,10
2019-02-22,15,13,14,0.0,44,1016,16
2019-02-22,18,12,15,0.0,54,1016,15
2019-02-22,21,10,14,0.0,62,1015,14
2019-02-23,00,8,21,0.0,62,1013,18
2019-02-23,03,8,16,0.0,50,1012,49
2019-02-23,06,7,20,0.0,45,1011,22
2019-02-23,09,8,20,0.0,35,1012,9
2019-02-23,12,12,21,0.0,29,1012,9
2019-02-23,15,13,24,0.0,22,1014,5
2019-02-23,18,9,33,0.0,27,1017,12
2019-02-23,21,8,22,0.0,31,1020,0
2019-02-24,00,7,13,0.0,33,1022,0
2019-02-24,03,5,6,0.0,37,1024,10
2019-02-24,06,5,5,0.0,40,1025,40
2019-02-24,09,8,10,0.0,36,1025,96
2019-02-24,12,11,11,0.0,31,1023,94
2019-02-24,15,12,23,0.0,41,1022,5
2019-02-24,18,11,24,0.0,56,1022,10
2019-02-24,21,11,16,0.0,63,1022,10
2019-02-25,00,10,15,0.0,63,1021,30
2019-02-25,03,10,12,0.0,68,1019,58
2019-02-25,06,10,9,0.1,67,1018,88
2019-02-25,09,13,12,0.0,63,1017,37
2019-02-25,12,14,9,0.1,61,1015,83
2019-02-25,15,16,8,0.7,55,1013,77
2019-02-25,18,15,4,0.0,58,1013,7
2019-02-25,21,12,13,0.0,62,1015,25
2019-02-26,00,10,15,0.0,59,1015,48
2019-02-26,03,9,12,0.0,53,1015,74
2019-02-26,06,9,15,0.0,53,1016,39
2019-02-26,09,9,12,0.1,53,1018,74
2019-02-26,12,10,13,0.0,49,1017,39
2019-02-26,15,10,12,0.0,49,1017,42
2019-02-26,18,11,10,0.0,54,1018,27
2019-02-26,21,9,10,0.0,54,1021,36
2019-02-27,00,8,13,0.0,46,1023,31
2019-02-27,03,7,11,0.0,37,1023,31
2019-02-27,06,6,10,0.0,38,1024,6
2019-02-27,09,7,12,0.0,37,1025,31
2019-02-27,12,9,12,0.0,34,1024,81
2019-02-27,15,10,13,0.0,38,1023,100
2019-02-27,18,10,12,0.0,55,1023,100
2019-02-27,21,9,5,0.3,68,1023,100
2019-02-28,00,8,13,0.8,72,1021,100
2019-02-28,03,8,16,0.5,71,1019,75
2019-02-28,06,7,18,0.2,65,1016,71
2019-02-28,09,9,9,1.1,70,1016,89
2019-02-28,12,9,10,0.6,79,1014,100
2019-02-28,15,9,12,1.6,84,1011,100
2019-02-28,18,9,18,2.1,88,1010,100
2019-02-28,21,9,14,1.0,81,1011,71
2019-03-01,00,9,12,0.0,80,1012,74
2019-03-01,03,8,10,0.5,81,1013,100
2019-03-01,06,9,9,0.2,79,1014,97
2019-03-01,09,9,9,0.0,73,1016,73
2019-03-01,12,10,8,0.0,57,1015,53
2019-03-01,15,11,7,0.0,46,1014,60
2019-03-01,18,11,8,0.0,46,1015,27
2019-03-01,21,10,7,0.0,51,1017,46
2019-03-02,00,9,8,0.0,46,1018,27
2019-03-02,03,7,16,0.0,42,1018,30
2019-03-02,06,7,18,0.0,43,1019,20
2019-03-02,09,10,17,0.0,36,1020,23
2019-03-02,12,12,16,0.0,22,1018,8
2019-03-02,15,14,8,0.0,20,1018,10
2019-03-02,18,13,10,0.0,21,1019,8
2019-03-02,21,10,14,0.0,37,1020,14
2019-03-03,00,10,12,0.0,45,1020,18
2019-03-03,03,9,9,0.0,47,1019,36
2019-03-03,06,7,12,0.0,46,1018,52
2019-03-03,09,7,14,0.3,50,1016,100
2019-03-03,12,8,15,0.8,63,1015,100
2019-03-03,15,9,15,0.6,73,1013,100
2019-03-03,18,8,17,0.5,77,1013,100
2019-03-03,21,8,19,0.2,78,1012,100
2019-03-04,00,9,19,0.2,76,1010,100
2019-03-04,03,9,22,0.5,81,1007,100
2019-03-04,06,9,23,1.5,84,1005,100
2019-03-04,09,10,23,1.7,84,1003,100
2019-03-04,12,9,26,2.1,82,1003,100
2019-03-04,15,10,26,0.7,79,1003,100
2019-03-04,18,9,23,0.5,77,1004,100
2019-03-04,21,8,19,0.7,77,1007,100
2019-03-05,00,7,17,0.5,70,1009,100
2019-03-05,03,7,17,0.0,66,1012,60
2019-03-05,06,7,13,0.0,64,1015,17
2019-03-05,09,11,12,0.0,48,1018,0
2019-03-05,12,14,15,0.0,36,1018,0
2019-03-05,15,16,12,0.0,32,1019,2
2019-03-05,18,13,17,0.0,39,1021,5
2019-03-05,21,10,20,0.0,53,1023,24
2019-03-06,00,10,14,0.0,58,1023,64
2019-03-06,03,10,11,0.0,58,1022,100
2019-03-06,06,10,11,0.1,62,1022,100
2019-03-06,09,12,14,0.0,61,1020,71
2019-03-06,12,15,10,0.1,60,1018,100
2019-03-06,15,15,22,0.0,53,1015,49
2019-03-06,18,13,20,0.0,58,1014,67
2019-03-06,21,12,10,0.0,67,1012,83
2019-03-07,00,11,5,1.3,80,1009,100
