date,time,tempC,windspeed,rainfall,humidity,pressure,cloudcover
2019-01-28,03,4,7,0.0,74,1021,5
2019-01-28,06,2,9,0.0,77,1021,6
2019-01-28,09,3,16,0.0,69,1020,7
2019-01-28,12,8,17,0.0,55,1019,14
2019-01-28,15,11,24,0.0,46,1018,24
2019-01-28,18,11,20,0.0,54,1018,26
2019-01-28,21,8,13,0.0,68,1019,17
2019-01-29,00,6,9,0.0,78,1020,10
2019-01-29,03,4,7,0.0,81,1020,8
2019-01-29,06,3,6,0.0,82,1020,10
2019-01-29,09,2,10,0.0,75,1019,22
2019-01-29,12,7,15,0.0,59,1016,38
2019-01-29,15,11,27,0.0,51,1013,47
2019-01-29,18,12,26,0.0,56,1012,37
2019-01-29,21,9,18,0.1,61,1013,59
2019-01-30,00,8,14,0.0,65,1015,38
2019-01-30,03,5,14,0.0,66,1015,59
2019-01-30,06,3,10,0.0,67,1015,67
2019-01-30,09,2,9,0.0,65,1015,41
2019-01-30,12,6,12,0.0,55,1015,20
2019-01-30,15,9,19,0.0,43,1013,21
2019-01-30,18,10,22,0.0,48,1010,52
2019-01-30,21,7,19,0.9,67,1008,87
2019-01-31,00,7,21,0.5,82,1005,89
2019-01-31,03,8,24,0.0,88,1004,79
2019-01-31,06,9,24,0.0,89,1003,77
2019-01-31,09,10,24,0.1,87,1003,80
2019-01-31,12,10,26,0.0,78,1003,81
2019-01-31,15,11,32,0.0,71,1002,81
2019-01-31,18,11,28,0.0,75,1001,91
2019-01-31,21,9,29,0.1,82,1000,98
2019-02-01,00,9,28,0.6,85,997,100
2019-02-01,03,10,26,1.1,85,996,97
2019-02-01,06,9,26,0.4,83,995,90
2019-02-01,09,7,25,0.3,74,995,81
2019-02-01,12,8,26,0.0,62,995,75
2019-02-01,15,9,31,0.2,55,994,75
2019-02-01,18,8,28,0.2,55,994,81
2019-02-01,21,6,22,0.0,58,996,66
2019-02-02,00,5,24,0.0,60,999,31
2019-02-02,03,5,24,0.0,60,1001,13
2019-02-02,06,4,25,0.0,59,1004,11
2019-02-02,09,4,21,0.0,56,1007,11
2019-02-02,12,6,17,0.0,48,1010,21
2019-02-02,15,7,30,0.0,39,1013,28
2019-02-02,18,7,22,0.0,38,1015,42
2019-02-02,21,5,14,0.0,46,1019,14
2019-02-03,00,2,13,0.0,57,1022,11
2019-02-03,03,2,8,0.0,66,1024,8
2019-02-03,06,1,7,0.0,68,1026,11
2019-02-03,09,3,9,0.0,58,1027,16
2019-02-03,12,5,13,0.0,44,1028,22
2019-02-03,15,8,16,0.0,38,1028,19
2019-02-03,18,8,13,0.0,48,1028,6
2019-02-03,21,4,8,0.0,59,1030,0
2019-02-04,00,1,5,0.0,67,1032,2
2019-02-04,03,-0,3,0.0,72,1032,4
2019-02-04,06,1,2,0.0,72,1032,4
2019-02-04,09,1,3,0.0,62,1032,7
2019-02-04,12,4,5,0.0,47,1030,18
2019-02-04,15,10,7,0.0,37,1028,16
2019-02-04,18,9,7,0.0,41,1028,8
